Sim,F_true,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
17,0.5,0.14349871670345252,0.25,0.25308377351159034,0.1,0.10146247103943568,0.5,0.28973549384908254,9993.473874976113,-5902.497212835729
18,0.5,0.20407665863107172,0.25,0.2633292274010534,0.1,0.10704539120547227,0.5,0.6264349845686544,9947.705941499362,-5874.202244717102
19,0.5,0.25459113052904747,0.25,0.2569586169073199,0.1,0.10298601887103881,0.5,0.6547594913719555,10079.939690522562,-5862.218503879918
20,0.5,0.16334323672664094,0.25,0.23280467988129253,0.1,0.09159234730471603,0.5,0.46089156955496,10052.917584698731,-5907.452079855051
1,0.5,0.17717325396037337,0.25,0.246665838137037,0.1,0.09730123601468195,1.0,0.9632052759527926,9975.067651469857,-5886.489883717915
2,0.5,0.18782105719630834,0.25,0.2649562137375228,0.1,0.10889598907892006,1.0,1.0796100450640675,9972.617842860374,-5914.786896090994
3,0.5,0.16942606258738463,0.25,0.248442875588405,0.1,0.10607202239104178,1.0,1.2923820325130184,9932.003162734374,-5860.333085280792
4,0.5,0.18444481294886447,0.25,0.24913558287596516,0.1,0.09788379102292252,1.0,0.9865600892687667,10041.118473092174,-5901.357548368705
5,0.5,0.20706934480015177,0.25,0.26261508581006154,0.1,0.1000549534291428,1.0,0.9345376759026227,9992.282495904923,-5906.640054768164
6,0.5,0.3275459815882724,0.25,0.26531237603288693,0.1,0.1044332272475468,1.0,1.1745319814093007,10039.631460211689,-5900.933390338487
7,0.5,0.15748297241023834,0.25,0.265077665046582,0.1,0.1017175874930661,1.0,0.8494302252328935,9968.42816791171,-5867.19359412857
8,0.5,0.14805687869059678,0.25,0.24833178832926633,0.1,0.10043508706827646,1.0,1.152281593474666,9993.37823827055,-5875.254771270489
9,0.5,0.184823731817335,0.25,0.2456278641132197,0.1,0.09534229687080405,1.0,0.9417543084769886,10079.643348031906,-5852.1442805111565
10,0.5,0.2464000347079597,0.25,0.2721403742926795,0.1,0.10910375648582614,1.0,1.1949404879242667,9899.232733467563,-5873.550946990697
11,0.5,0.2402729295053054,0.25,0.2606616554973161,0.1,0.10143836180107411,1.0,0.9195467640462585,9969.392201211243,-5874.937252364471
12,0.5,0.21214755499978133,0.25,0.27707506381350355,0.1,0.10997971679650737,1.0,0.9678160173081657,9932.178640822744,-5855.109812630922
13,0.5,0.22771779647697912,0.25,0.26012486521380473,0.1,0.09964737592033802,1.0,1.0914919093283435,10065.275831981935,-5873.704417988289
14,0.5,0.2758893787336598,0.25,0.2674787051892608,0.1,0.10231450484695448,1.0,0.9900403496333744,10068.10932588151,-5885.545319337529
15,0.5,0.16728612135270277,0.25,0.2421011235988173,0.1,0.10163460495165463,1.0,1.1868957017648805,10059.940367392424,-5885.6019494921175
16,0.5,0.23034308975708365,0.25,0.2771042509863689,0.1,0.10903510830283804,1.0,1.0078030951865629,9893.962007503316,-5869.692229523144
17,0.5,0.24724214502377231,0.25,0.261771061562116,0.1,0.10576462372347464,1.0,1.1402725119304296,10030.747892124273,-5877.828453630127
18,0.5,0.21384882475759232,0.25,0.2633266337353195,0.1,0.10519842536636324,1.0,1.0234349548010828,10040.006400164251,-5893.7196165291025
19,0.5,0.15553081625511883,0.25,0.24541799756592017,0.1,0.09722556362689401,1.0,1.1314099895635028,10026.581449764657,-5856.1161926227
20,0.5,0.19494760600599692,0.25,0.255204853422344,0.1,0.0998696429741632,1.0,1.1097111084902607,9992.853774139394,-5845.664948901294
1,0.5,0.19243266103163467,0.25,0.24822330968337902,0.1,0.10684744151914737,1.5,1.8767275213668924,10030.019789563836,-5866.45273068636
2,0.5,0.26001773010163204,0.25,0.2604819758889771,0.1,0.11386526327120879,1.5,1.9099642602736788,9933.951245972225,-5907.338827161219
3,0.5,0.1091889045781802,0.25,0.2584233953643068,0.1,0.11309671967827527,1.5,1.6927075208505529,9979.893152225828,-5894.876741853456
4,0.5,0.08953325881604482,0.25,0.24019664415898317,0.1,0.09447636916629326,1.5,1.5113749706039827,10054.486582822368,-5841.486079877629
5,0.5,0.24217716114790905,0.25,0.2734562001648344,0.1,0.10772906571711605,1.5,1.5809165849581575,9955.687794684178,-5858.113376991274
6,0.5,0.2053844088091699,0.25,0.24924748329865468,0.1,0.10316397262635295,1.5,1.6968028153358352,10039.07499561749,-5852.954651819461
7,0.5,0.18099160695392896,0.25,0.25748170807830867,0.1,0.09792495389169127,1.5,1.5220178681544265,9981.360151093371,-5899.3808143153165
8,0.5,0.19949529516270306,0.25,0.2626558290931445,0.1,0.09867276067698003,1.5,1.2067776975936393,9901.990418506817,-5873.270997448153
9,0.5,0.21015460649863035,0.25,0.25274332190756266,0.1,0.09789520878478865,1.5,1.4469381794493992,9978.584684683412,-5848.655404144145
10,0.5,0.21835550970780074,0.25,0.26643437164197337,0.1,0.10385320941637297,1.5,1.5413694057574094,10032.257033914348,-5845.502736059025
11,0.5,0.21557884271511205,0.25,0.268876589558155,0.1,0.10722147216068903,1.5,1.708182876435763,9931.934233352413,-5858.148299984078
12,0.5,0.22231740310833734,0.25,0.25649520404533804,0.1,0.10211763593289484,1.5,1.6201076392716247,9923.668053603014,-5865.531299953321
13,0.5,0.26517449169870705,0.25,0.26211497028918035,0.1,0.09988819645457088,1.5,1.383866167921897,10025.971662531962,-5878.984589815478
14,0.5,0.2763578615021411,0.25,0.2679342731460618,0.1,0.10133913110734824,1.5,1.3614254189914956,10027.88021223052,-5858.121369239434
15,0.5,0.15381323507777267,0.25,0.2491650473187796,0.1,0.10614759374499225,1.5,1.5979437775019834,9939.032508028844,-5870.33029401185
16,0.5,0.19196841350229923,0.25,0.26199766485603343,0.1,0.10055936954446869,1.5,1.3996581522376077,10020.205269663194,-5872.251012318834
17,0.5,0.14602951975886616,0.25,0.25063689921236043,0.1,0.10154027337307853,1.5,1.5859824461095655,10006.218814516955,-5868.344376721736
18,0.5,0.20176839132596738,0.25,0.25822091618107773,0.1,0.10511228919967103,1.5,1.7361748837494986,9975.375802790279,-5878.22445797486
19,0.5,0.2302404157278945,0.25,0.2627150404541221,0.1,0.09881856565254293,1.5,1.366078453976839,10020.760507246103,-5881.175123315457
20,0.5,0.2354732357369068,0.25,0.27004924675357406,0.1,0.10524563437995972,1.5,1.4353412032133748,9903.225746061305,-5832.02905722591
1,0.5,0.194465219239773,0.25,0.24353627400482636,0.2,0.2053206956746219,0.5,0.6479499300071382,10092.263034042544,-5771.67485828411
2,0.5,0.16523239226740982,0.25,0.25752394369695375,0.2,0.20103273319448775,0.5,0.4364062462283215,9998.137142270727,-5773.592192009919
3,0.5,0.1256870759410268,0.25,0.2582937760215236,0.2,0.2169300300778453,0.5,0.6821326872298094,9940.023922254093,-5792.510198097997
4,0.5,0.24585787700565465,0.25,0.27264992352629186,0.2,0.21748670684303353,0.5,0.46658741262953984,9874.922995948255,-5817.694604683592
5,0.5,0.1089096554158039,0.25,0.2514291728633267,0.2,0.20548585337856584,0.5,0.5448676819281251,10024.241712503657,-5755.27800697133
6,0.5,0.24140031726494246,0.25,0.2647853614385606,0.2,0.21933586199898922,0.5,0.5301862781098673,9878.936654886234,-5813.22145694499
7,0.5,0.14606221039915906,0.25,0.24423341195767,0.2,0.20626251117002362,0.5,0.6023840351347675,10098.382142912513,-5785.002460045103
8,0.5,0.22508523556013732,0.25,0.2516101784998827,0.2,0.20169478926023235,0.5,0.5028951200587826,9997.933589657221,-5775.406357916812
9,0.5,0.27134597927970977,0.25,0.25365881044488886,0.2,0.21240524298875635,0.5,0.7103844011256748,9953.52119031159,-5783.770433524297
10,0.5,0.25565662084485063,0.25,0.24506690557586563,0.2,0.19192192838818503,0.5,0.49148692634394653,10168.134684151975,-5805.447857551194
11,0.5,0.17897051615653653,0.25,0.2696940325896283,0.2,0.20187776759913223,0.5,0.5138597420005487,9905.041804669121,-5802.465699348867
12,0.5,0.2023818479078306,0.25,0.2551514655063485,0.2,0.20861870945432912,0.5,0.501627357328722,10057.687477929878,-5788.236346618826
13,0.5,0.19028633579077933,0.25,0.2513613001209109,0.2,0.2125629312802481,0.5,0.6728555555326194,9995.610366590543,-5778.384860562539
14,0.5,0.29661042174998953,0.25,0.26648785960222515,0.2,0.20937370874330455,0.5,0.501056949009417,9976.263105805114,-5778.971865141023
15,0.5,0.19930104786148098,0.25,0.25369057982755516,0.2,0.1941033529253084,0.5,0.5173534215418266,10010.437797846906,-5795.477567755592
16,0.5,0.21615661426959124,0.25,0.2521533904926816,0.2,0.20541077642798553,0.5,0.5996461619018152,10147.017189173608,-5761.759134025165
17,0.5,0.19950474394444093,0.25,0.25268790797865465,0.2,0.1954905620144203,0.5,0.5384701921277529,10075.1703559093,-5780.887496186154
18,0.5,0.20096047283122317,0.25,0.24324325652947373,0.2,0.19306197516385723,0.5,0.5173816299713304,10048.00211034705,-5746.445748893821
19,0.5,0.19797995665704948,0.25,0.2611892916903916,0.2,0.2211447571393084,0.5,0.6009431665783481,9950.980872249831,-5786.184172250975
20,0.5,0.2577521320666451,0.25,0.24683089284857151,0.2,0.2000075684068624,0.5,0.5352913175062906,10057.3934993224,-5797.001876691931
1,0.5,0.27618640090271046,0.25,0.24854780272457236,0.2,0.21646530249820348,1.0,1.3212550476120026,9892.356376268557,-5913.251694242607
2,0.5,0.2551533571679719,0.25,0.26031573124554985,0.2,0.21513800125444263,1.0,1.0532951163381732,9984.276955498359,-5924.593807790481
3,0.5,0.27418456714086514,0.25,0.2582422743073583,0.2,0.19715426833824415,1.0,0.9298240213733628,10021.177573542089,-5913.878590873632
4,0.5,0.2525892191815932,0.25,0.25050446774795365,0.2,0.20689856027287046,1.0,1.1145234359295244,10132.132716277112,-5913.579451638721
5,0.5,0.1238668128952543,0.25,0.2463929507936988,0.2,0.2048250123425991,1.0,1.0664722951391712,10025.978438028415,-5899.208885341455
6,0.5,0.268827518271467,0.25,0.2653197936508649,0.2,0.20392947374264986,1.0,1.020115901781504,9933.639254137968,-5903.918268814126
7,0.5,0.2571829781992975,0.25,0.2642173789044403,0.2,0.2048930987471947,1.0,0.9225052584466138,9976.806401757432,-5901.031070716066
8,0.5,0.26964363079964876,0.25,0.2581680220708184,0.2,0.19945455873383144,1.0,1.0355547461722159,9998.659509511257,-5915.970313664699
9,0.5,0.28226562379017966,0.25,0.2634174592582911,0.2,0.2023904719533022,1.0,0.9679246817715808,10035.905570791481,-5918.205026358724
10,0.5,0.09130207569589494,0.25,0.2488256968470487,0.2,0.2074460048809726,1.0,1.0752928809014033,9973.182365460163,-5843.046326422776
11,0.5,0.2281319354844422,0.25,0.2660152691015008,0.2,0.20894245682373191,1.0,1.0036857417030467,10005.108665685486,-5875.197787746589
12,0.5,0.2817796618609682,0.25,0.2787165468969019,0.2,0.20182580927652718,1.0,0.9436216490231357,9912.691672060888,-5919.731179678049
13,0.5,0.23921774120104303,0.25,0.24467783316303046,0.2,0.20346258459031086,1.0,1.1846425913074077,10013.80540904224,-5900.016920339764
14,0.5,0.2272558487493438,0.25,0.257637295224423,0.2,0.191922958976166,1.0,0.8670997142876212,10010.590052842284,-5910.035256161156
15,0.5,0.2588370676738168,0.25,0.2619857513623616,0.2,0.2009955180764062,1.0,1.0893215740201843,9929.263554107358,-5917.4623187837715
16,0.5,0.25575556206322736,0.25,0.26365698846320806,0.2,0.1999755507949545,1.0,0.9972270082191746,10023.993775498819,-5877.746730132921
17,0.5,0.2546701280452563,0.25,0.2420357560187584,0.2,0.18297289735033073,1.0,0.9465454184937883,10165.768153418992,-5894.441238747433
18,0.5,0.23369444814560014,0.25,0.2611200094487772,0.2,0.21259888428151147,1.0,1.1299449332284,9993.375549023945,-5906.231600418843
19,0.5,0.26135033200950486,0.25,0.25300631302350435,0.2,0.21576773364625906,1.0,1.0944612749191,9948.953423985626,-5918.3094409661935
20,0.5,0.1706379452428791,0.25,0.2608201306288016,0.2,0.20689646198674752,1.0,1.0250292044192826,9964.30832715498,-5879.411312191021
1,0.5,0.19200789917724798,0.25,0.22635105620379017,0.2,0.2065196427182887,1.5,1.9688173852250876,10167.556734390497,-5995.309751038381
2,0.5,0.26966778934567565,0.25,0.2513270652435645,0.2,0.20710376665916005,1.5,1.635036633493248,10009.100802231482,-6020.559424406081
3,0.5,0.24200323330030082,0.25,0.2544664286966917,0.2,0.20739221307272354,1.5,1.606220700826973,10113.861442112038,-5976.995263759162
4,0.5,0.06703903253788608,0.25,0.24574656253418548,0.2,0.19877212784211581,1.5,1.4791997960729522,9997.89508214415,-5978.716722955643
5,0.5,0.29874224722187454,0.25,0.25895791308241933,0.2,0.20664812367232133,1.5,1.6116326942884815,10092.758766953182,-5976.780406710359
6,0.5,0.29387265478303776,0.25,0.25270834978812984,0.2,0.2166284534328158,1.5,1.8001349146751162,9987.089062101115,-5985.819512539294
7,0.5,0.2751549526118734,0.25,0.250876800700037,0.2,0.20332416795271405,1.5,1.565063403656636,9970.24607807518,-5952.043720978354
8,0.5,0.2404099789235304,0.25,0.2562517085266113,0.2,0.2050904296377472,1.5,1.548584955286041,9998.870190023748,-5939.859004279948
9,0.5,0.06220068345750863,0.25,0.22897673075721894,0.2,0.20864786249083378,1.5,1.6840636292615752,10060.370713866418,-5949.0145006041
10,0.5,0.21013487371023648,0.25,0.25502226877511547,0.2,0.21314489444493048,1.5,1.6451838764332118,10064.652706772391,-5978.376178237633
11,0.5,0.22320082053486737,0.25,0.25476371620486454,0.2,0.21707731975362804,1.5,1.6441826513142173,10012.373173887885,-5967.213863366071
12,0.5,0.24980413197153628,0.25,0.24140400565723177,0.2,0.21674919492973888,1.5,1.8182396973110522,10080.682943020163,-5993.195036146062
13,0.5,0.20340392200066998,0.25,0.24832313379526946,0.2,0.2085597901972135,1.5,1.635245697124047,9954.560666764053,-5961.765394427872
14,0.5,0.19945928559811874,0.25,0.2634231192936476,0.2,0.2139025963588422,1.5,1.4968250395232279,10048.886830428197,-5968.1867112127375
15,0.5,0.26846197447413217,0.25,0.26132667414402433,0.2,0.19334308067589165,1.5,1.5175987525060126,9907.83666742925,-5971.599007358858
16,0.5,0.1866062973519647,0.25,0.26781732929171703,0.2,0.2028373846530811,1.5,1.4751502068662563,9926.246729698718,-5918.886822858657
17,0.5,0.22394213975211316,0.25,0.2591732550396952,0.2,0.2017453849505859,1.5,1.5199686004982909,9905.06311299944,-5936.508699837923
18,0.5,0.25941124041976754,0.25,0.27308687197628423,0.2,0.2227777134356908,1.5,1.4616541125939313,9887.529048738661,-5973.818502439798
19,0.5,0.2078179632627903,0.25,0.2804643223271692,0.2,0.18912766210566262,1.5,1.2914318122707695,9861.882526061783,-6009.168899336147
20,0.5,0.18950361036736427,0.25,0.24424721572943908,0.2,0.20425226465882085,1.5,1.5493077239550221,10039.559342106591,-5907.14252599537
1,0.5,0.257831402114944,0.25,0.2506386038597686,0.3,0.28782758668160197,0.5,0.5325147085916963,10062.34231377973,-5514.245872092224
2,0.5,0.23948449494913007,0.25,0.26140931534359013,0.3,0.31208466485199027,0.5,0.4987369027364497,9987.65849726999,-5520.569102553758
3,0.5,0.2478269991389107,0.25,0.24596125344912637,0.3,0.3124413210155652,0.5,0.5772207488760934,10112.24691281118,-5483.342585459348
4,0.5,0.2798578458984998,0.25,0.2663049246515144,0.3,0.3054356517459358,0.5,0.4631065599982905,9947.348591039794,-5526.657967009254
5,0.5,0.23256226012300873,0.25,0.28478162536136914,0.3,0.32586068467673207,0.5,0.41548497228190717,9767.38219044147,-5531.207622638948
6,0.5,0.17950617652397563,0.25,0.25516695097304115,0.3,0.3270176468744389,0.5,0.5249277863068902,9937.51194526983,-5542.726474127159
7,0.5,0.054421794352667106,0.25,0.24931598004838454,0.3,0.3528395794518458,0.5,0.669722376346469,9904.467825540658,-5544.751606513255
8,0.5,0.263913275094839,0.25,0.267473982740918,0.3,0.3149486092013719,0.5,0.48524518852062026,9894.594183833238,-5510.905502363828
9,0.5,0.23159062513529374,0.25,0.25635196598750287,0.3,0.31331529119545415,0.5,0.5135164334687803,10084.411880661411,-5523.498374184999
10,0.5,0.22476043078097607,0.25,0.23267872236256193,0.3,0.28297232794383637,0.5,0.5112894823487738,10169.459854254857,-5545.023644153659
11,0.5,0.19494466341539302,0.25,0.25777625821800476,0.3,0.2941776432791433,0.5,0.511995966127832,9974.596916563996,-5520.850911964584
12,0.5,0.22555697853515377,0.25,0.2696934433518133,0.3,0.30172200563093754,0.5,0.49724621615933656,9882.369807902987,-5524.416024078899
13,0.5,0.11045162773174268,0.25,0.2366075501428441,0.3,0.31617001755532437,0.5,0.568290816369402,10130.65900513312,-5541.292785591444
14,0.5,0.2589306973391513,0.25,0.2667622741759631,0.3,0.314778351495882,0.5,0.4979735148207526,9887.766754903587,-5513.724275499146
15,0.5,0.09589304532347705,0.25,0.2415436801616954,0.3,0.2988648347044945,0.5,0.6220081556358077,10126.40279910315,-5522.605069879031
16,0.5,0.25198851310658493,0.25,0.24191198850858894,0.3,0.30757338262659384,0.5,0.6114751208897689,9991.731924203486,-5508.249292537008
17,0.5,0.16412436474480396,0.25,0.23985310468966017,0.3,0.2831501934967708,0.5,0.5227004458745108,10105.536430163707,-5516.739302308188
18,0.5,0.2617732714699002,0.25,0.2476368145417595,0.3,0.32006588200202013,0.5,0.5702552591097576,9966.722511574826,-5502.325419117411
19,0.5,0.22635234693156397,0.25,0.26013010027419164,0.3,0.31301354039014045,0.5,0.5090023668684363,9942.580042839163,-5517.521357787236
20,0.5,0.1017704872006586,0.25,0.2532779307622286,0.3,0.3224514085874506,0.5,0.5122302294128684,9950.910218133604,-5516.114916608191
1,0.5,0.2223868106243685,0.25,0.2573240477386535,0.3,0.296801879123555,1.0,0.9924018128473003,10029.011449453561,-5768.103417959461
2,0.5,0.2501555400013946,0.25,0.2700596199728275,0.3,0.3250019987315162,1.0,1.029471756301695,9912.091716518722,-5724.106538616494
3,0.5,0.1851912874207318,0.25,0.2389937286823489,0.3,0.3104094250457532,1.0,1.0783638104133615,9976.056380959919,-5740.639477919555
4,0.5,0.2352679489990839,0.25,0.2613263887972699,0.3,0.30500851511031324,1.0,1.0085039085967689,9965.556076376728,-5771.204961532674
5,0.5,0.22656790158359955,0.25,0.25813430981345437,0.3,0.2985335806448076,1.0,1.0369385244176819,9927.325196470088,-5741.833206177469
6,0.5,0.2499145447233084,0.25,0.24932354384856784,0.3,0.31786805631743575,1.0,1.1102032213820416,10063.102153240128,-5752.45367208603
7,0.5,0.27766251754639054,0.25,0.2566000433559523,0.3,0.2961506562552434,1.0,1.002346201128432,10063.581923856204,-5759.349642922896
8,0.5,0.12053971930354361,0.25,0.28132625585691673,0.3,0.3014097680364023,1.0,0.8289520513983898,9814.13068218537,-5760.892167728558
9,0.5,0.23498272992932748,0.25,0.2577055145566275,0.3,0.3099821909594462,1.0,1.0304040132454824,9983.823950477963,-5745.2367620323175
10,0.5,0.2695086878025876,0.25,0.26507763658546785,0.3,0.3260990365503396,1.0,1.016887380955085,9987.45040682081,-5794.240316418476
11,0.5,0.2145289993523234,0.25,0.2661102239804497,0.3,0.33068029104696367,1.0,1.0056858594800762,9860.340746266327,-5770.375956227417
12,0.5,0.2522138244438243,0.25,0.2637396656575739,0.3,0.30141010492840137,1.0,1.0098451351745226,9898.752897009363,-5756.575783007676
13,0.5,0.24077552188236725,0.25,0.2603056741429462,0.3,0.2893627216870687,1.0,1.0290197940301458,10070.150896972029,-5798.088909710616
14,0.5,0.27933737533016784,0.25,0.2536946569438927,0.3,0.3138613982767602,1.0,1.0490729069421678,10032.429372953166,-5761.940118289809
15,0.5,0.24490280528010278,0.25,0.2647204853824683,0.3,0.3159824390463459,1.0,1.0059260906673086,9912.733843483433,-5771.731508841698
16,0.5,0.23112018426319733,0.25,0.25747435510056554,0.3,0.32739467543203055,1.0,1.123431845646417,9941.612729083723,-5787.717629735269
17,0.5,0.05719273578670824,0.25,0.2541411685078165,0.3,0.2974248664876767,1.0,0.915773356465136,9964.067771242528,-5736.312311332333
18,0.5,0.23324034062201754,0.25,0.24708042278646486,0.3,0.3105959481914686,1.0,1.1246121794107145,10016.364662590122,-5769.017515704709
19,0.5,0.18222597016509154,0.25,0.2548105505023063,0.3,0.307087092004037,1.0,1.0130451025191722,10045.25239979502,-5761.797604291125
20,0.5,0.19295604728033194,0.25,0.25339481683761833,0.3,0.2940126228876468,1.0,1.0402463071894046,9968.006388643564,-5731.470888060867
1,0.5,0.09052094577616655,0.25,0.2476133206260722,0.3,0.3384487276790979,1.5,1.6667011788565662,9875.514133313929,-5901.412798952128
2,0.5,0.2494295139368509,0.25,0.2559460838246605,0.3,0.2878070178098146,1.5,1.4919986007328054,10020.827127052258,-5908.934772268893
3,0.5,0.27109726052469657,0.25,0.2662039682425786,0.3,0.29786456960357566,1.5,1.4717929736058153,9998.72188472868,-5908.722055715659
4,0.5,0.12119279515800371,0.25,0.25060612231112567,0.3,0.28543434567389836,1.5,1.4521171987780326,10013.006960163693,-5872.050521562485
5,0.5,0.2423244908639516,0.25,0.25291623594399976,0.3,0.3013101358850273,1.5,1.6379305369840833,10020.320672840066,-5844.65235820445
6,0.5,0.1923401067253204,0.25,0.2561760022904579,0.3,0.30505696561528217,1.5,1.5919065619567132,9969.339270555103,-5917.980703663627
7,0.5,0.1293034352458426,0.25,0.2605988858074089,0.3,0.30603094470660175,1.5,1.4024812687452495,9995.348668333962,-5892.749308515116
8,0.5,0.2437212140495287,0.25,0.2532348045461135,0.3,0.3009978015634478,1.5,1.6186143128486674,9975.05420062135,-5938.15085829258
9,0.5,0.242786073502255,0.25,0.25806680168531654,0.3,0.29534445220382866,1.5,1.5114082808599436,9985.607960690875,-5916.551654344343
10,0.5,0.2519488457794769,0.25,0.2624616138238504,0.3,0.30937955976040027,1.5,1.4554777595209887,9946.516060228325,-5895.380096781588
11,0.5,0.2320597194109837,0.25,0.2570115104675202,0.3,0.31091587743647187,1.5,1.517114051989003,10034.263666320967,-5880.9637652280835
12,0.5,0.04647783844039137,0.25,0.23252132685903387,0.3,0.28022392648410527,1.5,1.548777966540554,10106.204740149526,-5887.496529567971
13,0.5,0.23556497220855632,0.25,0.27386714929409256,0.3,0.32952944380623556,1.5,1.472479417655093,9835.604129189831,-5924.664746070537
14,0.5,0.13098034907442174,0.25,0.24224747524882884,0.3,0.31160573962380833,1.5,1.634934519901271,10070.73780119538,-5910.7514344789515
15,0.5,0.22207754371995356,0.25,0.25930277636254434,0.3,0.32375791002618737,1.5,1.5040405478672076,9923.127184304647,-5901.416504728386
16,0.5,0.24121175248671717,0.25,0.24885497100199175,0.3,0.3283787959693938,1.5,1.7152577253283228,9979.469321134871,-5895.769760613462
17,0.5,0.2615349935198806,0.25,0.2611636124375504,0.3,0.30709561292321536,1.5,1.510378416912169,10019.006739412474,-5887.086827440431
18,0.5,0.06642162853160265,0.25,0.23329647094140835,0.3,0.3146890799869249,1.5,1.6617556108434663,10160.378725845207,-5878.936879759303
19,0.5,0.17714027443391894,0.25,0.2613768427826945,0.3,0.28657608709248644,1.5,1.3284063893015732,10069.7663655289,-5903.368417021743
20,0.5,0.30127007476853723,0.25,0.2601463189511451,0.3,0.3119149244900436,1.5,1.4664359705691354,9957.617632884041,-5903.314610894229
1,0.5,0.2160154565474479,0.5,0.5239888390363279,0.1,0.10350701761584254,0.5,0.7323327834186792,9948.826841554146,-5627.603109355067
2,0.5,0.2322467691994229,0.5,0.5270712286168426,0.1,0.10224174378822432,0.5,0.5041828116243137,10047.591795419752,-5636.603537419602
3,0.5,0.13360090811704312,0.5,0.492328529220011,0.1,0.09648006166936697,0.5,0.5690067081632078,10068.792290240552,-5628.616055726293
4,0.5,0.2589559042039898,0.5,0.5325518317395396,0.1,0.10279528684484934,0.5,0.6224678202977681,10042.591044163502,-5641.896907824801
5,0.5,0.22858545441381317,0.5,0.5166783633574616,0.1,0.10105864267925285,0.5,0.5688053262658875,10027.533383116357,-5661.567297402218
6,0.5,0.30300091767114956,0.5,0.5383564923978792,0.1,0.09964111219346067,0.5,0.39649417212175675,10025.736434637363,-5663.542768401534
7,0.5,0.1300774950538473,0.5,0.5101812064863055,0.1,0.10668881519978755,0.5,0.6673110626610813,9914.756760578412,-5641.896941388803
8,0.5,0.22316069115798426,0.5,0.5369812619019516,0.1,0.11142878828078885,0.5,0.7873541166494583,9910.54342079585,-5661.945883992401
9,0.5,0.1803208433439649,0.5,0.48971115626934936,0.1,0.09558025549481558,0.5,0.49202073123126966,10171.491970451252,-5655.337291555112
10,0.5,0.2321019367140212,0.5,0.5477340437608474,0.1,0.10280224446835591,0.5,0.44571641622172675,9977.157246323612,-5671.324763182854
11,0.5,0.21457730713551454,0.5,0.5258685633901871,0.1,0.10202035831981245,0.5,0.7877802881623881,10037.323002188612,-5665.533822387036
12,0.5,0.16774439057650933,0.5,0.5125589969960206,0.1,0.10043751522593751,0.5,0.3938962128156989,10036.299826093884,-5643.24239983679
13,0.5,0.2445690667345906,0.5,0.5430969136647594,0.1,0.10072629342576063,0.5,0.35690487423634715,10008.233719442243,-5673.722960454661
14,0.5,0.23510052541887055,0.5,0.5317556939081248,0.1,0.10262973084693575,0.5,0.4607635294286019,10007.471744182576,-5627.9632843186755
15,0.5,0.1423795182784753,0.5,0.4985708120180066,0.1,0.10125770648025594,0.5,0.6146146824909589,9961.103757905297,-5620.610740673585
16,0.5,0.19089176648377756,0.5,0.48322824264257475,0.1,0.09562369846673872,0.5,0.4171104499345738,10164.539560668949,-5667.555748645332
17,0.5,0.16516430176266636,0.5,0.5441135689391907,0.1,0.10438511340016857,0.5,0.5182763519498929,10005.55883605871,-5669.017213844344
18,0.5,0.04719566995610021,0.5,0.5139005118182343,0.1,0.10004258616273726,0.5,0.36214341383844284,9917.326630216288,-5639.101815049929
19,0.5,0.211588681039171,0.5,0.5067445806141233,0.1,0.09898605629930188,0.5,0.5744121293488433,10050.765958033528,-5672.717733148322
20,0.5,0.13504476249123692,0.5,0.5541557160293834,0.1,0.10475096571531411,0.5,0.3063287892428751,9897.937466916415,-5638.873744587106
1,0.5,0.10815981470093453,0.5,0.5074867538447841,0.1,0.09701662997081129,1.0,0.7603573559185282,10003.589575777556,-5622.465598123742
2,0.5,0.14273742630487793,0.5,0.5566127902571862,0.1,0.10464145723718352,1.0,0.8490925700163614,9849.703836220138,-5615.204008551078
3,0.5,0.18302383047859017,0.5,0.4814092801957428,0.1,0.09887091138886851,1.0,1.2315447826568329,10024.83449486021,-5613.024872861993
4,0.5,0.20812225573643,0.5,0.5436727374073831,0.1,0.1037899708789355,1.0,0.8936853206984022,9939.19941485581,-5639.741407920236
5,0.5,0.2311115198355767,0.5,0.5491963845881983,0.1,0.10489333353470592,1.0,1.0721224405668117,9986.10869697283,-5597.155991326688
6,0.5,0.13814676506483198,0.5,0.5088930708558794,0.1,0.10217054874056267,1.0,0.8970105043047242,10067.55113195997,-5603.875009621741
7,0.5,0.23467936789037258,0.5,0.553815127805698,0.1,0.10200001283256808,1.0,0.8396958282704458,9959.974404683071,-5618.286719280036
8,0.5,0.15505546019097047,0.5,0.5117226715105627,0.1,0.09706987129438836,1.0,0.8621909637899775,10088.008780583506,-5555.734128207045
9,0.5,0.11685465888621198,0.5,0.49781880331696604,0.1,0.09628570674543095,1.0,0.898885603391797,10054.304911351755,-5620.057099369561
10,0.5,0.1409295473978263,0.5,0.5108340231667992,0.1,0.10307526649941337,1.0,1.120108549856849,9988.60854622256,-5610.944106400213
11,0.5,0.14441866685458063,0.5,0.5354459214455324,0.1,0.10438735655392932,1.0,0.9780440095698301,9892.119901586613,-5572.071737906166
12,0.5,0.15708225608539084,0.5,0.47676242546943465,0.1,0.08893881401778847,1.0,0.8866137369045558,10222.657562518347,-5635.431916948968
13,0.5,0.16497584705022228,0.5,0.509214773973499,0.1,0.09706693706228238,1.0,0.7278138702376798,10112.995619972573,-5598.322037540098
