Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
11,0.1,0.5,0.44365672490871855,0.1,0.05776280148483875,9874.707098285708,-209.7551394183837
12,0.1,0.5,0.5696141879986031,0.1,0.12720055177497708,9877.354812695312,-208.01990038555812
13,0.1,0.5,0.4236354530010443,0.1,0.0871361604894161,9834.906170695038,-212.5261628214438
14,0.1,0.5,0.500321442150557,0.1,0.07175746932909345,9970.894464508718,-213.70164406386493
15,0.1,0.5,0.4509801628014891,0.1,0.0848916342189518,10074.13337794243,-215.46330490291848
16,0.1,0.5,0.5420311204631922,0.1,0.0954368849645118,9752.586369908497,-222.4560612143879
17,0.1,0.5,0.49296766924129976,0.1,0.07976255926037075,10087.131865389078,-207.83531311899924
18,0.1,0.5,0.4847291339150783,0.1,0.07575094806884744,9858.585672171532,-209.20606516870282
19,0.1,0.5,0.48872240096460245,0.1,0.08103159117824298,9905.349435172993,-203.8655761966928
20,0.1,0.5,0.47418764797360363,0.1,0.10475801522639565,10021.949903984869,-212.6690912439675
1,0.1,0.5,0.44460917632172964,0.2,0.1607714024130214,8002.304228525613,-211.32210526261872
2,0.1,0.5,0.5456808458519886,0.2,0.22731095667558107,9670.865589128722,-210.55782525489292
3,0.1,0.5,0.5095915918537883,0.2,0.22706153367394974,10090.148863779632,-212.80256516532063
4,0.1,0.5,0.5077187885607448,0.2,0.1745678362254412,9876.307387980814,-222.75561949959047
5,0.1,0.5,0.5029085021338033,0.2,0.1918371704678593,9725.445444192239,-228.67742820461933
6,0.1,0.5,0.5092578518868428,0.2,0.16272610332585521,9726.546891020354,-204.34181747418359
7,0.1,0.5,0.5065565994438832,0.2,0.22662687076720073,7882.380503929473,-206.54066770674
8,0.1,0.5,0.44041462590506947,0.2,0.1542422006123296,9782.056927742333,-221.79154690712062
9,0.1,0.5,0.5360393751423093,0.2,0.20838856226594282,9985.84454988938,-206.0370303688063
10,0.1,0.5,0.4626698691098106,0.2,0.1859755921251185,10287.803100293324,-198.01459686575288
11,0.1,0.5,0.4599495566090168,0.2,0.15287478000503996,9852.636275042829,-212.98661510202396
12,0.1,0.5,0.5357350973244116,0.2,0.1978739298160175,9831.869815642225,-206.34750267666345
13,0.1,0.5,0.5667826847129406,0.2,0.1950670993673111,9750.005561283364,-209.65178285602758
14,0.1,0.5,0.48282174364314573,0.2,0.22630393348537675,9993.874599514365,-201.83819838250383
15,0.1,0.5,0.4618223694954359,0.2,0.1909747869890303,10047.919211199223,-206.21901432962068
16,0.1,0.5,0.47526144317391944,0.2,0.176246170701818,10086.7164164047,-209.31514173323035
17,0.1,0.5,0.43838880096811245,0.2,0.18445182906436988,9618.582659626403,-219.82607627666823
18,0.1,0.5,0.501130965552439,0.2,0.18611764649163257,9955.56707026468,-213.66303782453338
19,0.1,0.5,0.4790425321548421,0.2,0.2223797175010337,9737.929471967074,-216.9535947925184
20,0.1,0.5,0.5224897694500408,0.2,0.2203298250235542,9918.881309288332,-209.28990038497147
1,0.1,0.5,0.5304404249124753,0.3,0.2602950589776183,9781.4696592329,-200.88314135422343
2,0.1,0.5,0.49647259065202987,0.3,0.2934377524802669,9574.850701558084,-211.6990039797522
3,0.1,0.5,0.4548210579031053,0.3,0.3569557792458124,9930.957892548213,-202.10474644437932
4,0.1,0.5,0.5100657903037334,0.3,0.28294163439466297,10413.353085653216,-213.8808966571262
5,0.1,0.5,0.5028110832270352,0.3,0.2864899537695787,9809.477788474314,-213.34011645994633
6,0.1,0.5,0.4890832664750507,0.3,0.3019946912482712,9965.651793124474,-210.69367509662413
7,0.1,0.5,0.488149386042107,0.3,0.2701419515928832,10077.381810777882,-209.44260296631728
8,0.1,0.5,0.5183993154935781,0.3,0.3181395657035188,9915.961976571934,-204.5548538533002
9,0.1,0.5,0.49699653685353545,0.3,0.2877581472965175,10486.92153973654,-236.08113903271453
10,0.1,0.5,0.4427744748561179,0.3,0.29317121208852287,9807.272763735073,-213.26516607727308
11,0.1,0.5,0.5388602315748705,0.3,0.3275926263911188,9872.23257287266,-200.12378442590853
12,0.1,0.5,0.4940756803536452,0.3,0.3662922718778469,11170.670861778226,-223.54427384974701
13,0.1,0.5,0.49230529758336145,0.3,0.2916242058188478,10713.596278230429,-222.79082042605978
14,0.1,0.5,0.5013123894707766,0.3,0.27909253249768967,9412.674563607758,-229.13263234902263
15,0.1,0.5,0.49299842841036656,0.3,0.3376180595541623,10124.71931525516,-209.08712132620008
16,0.1,0.5,0.48129705024743935,0.3,0.28527460753200173,10136.880335596881,-200.94273556131247
17,0.1,0.5,0.46116621387365697,0.3,0.25441993626676657,9853.476112272578,-217.88807672746702
18,0.1,0.5,0.45214597547261703,0.3,0.3119868238141016,9424.335713702367,-232.118029473433
19,0.1,0.5,0.4903995859304632,0.3,0.3000942260622698,10160.25977659019,-212.7846172702334
20,0.1,0.5,0.5323218367380704,0.3,0.2743339435722457,9426.808729753242,-227.63125758546607
