Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
9,0.4,0.25,0.13619324756463186,0.1,0.035410116057864635,9413.872821102528,-298.0758053982354
10,0.4,0.25,0.10412879958167469,0.1,0.021835258147632583,9401.097014951516,-307.38561690257404
11,0.4,0.25,0.11919762631329714,0.1,0.02873807758250481,9397.73057207509,-314.7004871776288
12,0.4,0.25,0.10574893929712109,0.1,0.02666492128637972,9524.002838039534,-306.48323346672066
13,0.4,0.25,0.12574227897180282,0.1,0.034250834524118944,9540.469608717474,-297.3621240554569
14,0.4,0.25,0.12336080253956937,0.1,0.027908289560113257,9439.538308162955,-305.6602105301972
15,0.4,0.25,0.1102842383946598,0.1,0.026286250832701266,9481.275536021709,-302.27948738465807
16,0.4,0.25,0.12104413478074368,0.1,0.028724629171042754,9472.697413359758,-292.66934311392447
17,0.4,0.25,0.1128804891278659,0.1,0.029252625592748844,9626.970621843027,-314.9860561604821
18,0.4,0.25,0.10928627685171663,0.1,0.022291730600436092,9360.00361542852,-305.9041851106442
19,0.4,0.25,0.11268711421282597,0.1,0.028055910171146798,9585.145892190121,-295.9181103400117
20,0.4,0.25,0.10247629167820321,0.1,0.019148150255514373,9161.823715692308,-313.08813682854486
1,0.4,0.25,0.24071667660490648,0.2,0.09488470595537438,8975.463727203234,-359.55898024695307
2,0.4,0.25,0.24638851993212052,0.2,0.08059772013693987,8771.419154114727,-369.48284954416795
3,0.4,0.25,0.23326980115418003,0.2,0.10550499002015457,9067.313492685878,-383.6133832762172
4,0.4,0.25,0.2338633713737949,0.2,0.11294409578043138,9128.953401057619,-362.14377458044464
5,0.4,0.25,0.2101875457139075,0.2,0.08941390819125838,9260.994702605562,-384.3267402237469
6,0.4,0.25,0.2483670868862507,0.2,0.09582748122227915,8855.76404789495,-382.0941965177109
7,0.4,0.25,0.21005967096185477,0.2,0.06644973788440217,8932.132986320004,-374.9396427971906
8,0.4,0.25,0.23450779406484235,0.2,0.0648298826287737,8823.64480495185,-354.5097425847756
9,0.4,0.25,0.24701890294924725,0.2,0.08804044888340834,8897.232730778049,-378.9831375874521
10,0.4,0.25,0.24957378408469935,0.2,0.08307486238589758,8888.607492060739,-373.6088362268198
11,0.4,0.25,0.22907232572635508,0.2,0.09591088102383002,9039.66705880745,-383.3883111846477
12,0.4,0.25,0.24708383659898336,0.2,0.09520555048204299,8951.155813063126,-361.52732529298305
13,0.4,0.25,0.22518855931333592,0.2,0.07062731363200934,8894.737721450936,-372.50271978411945
14,0.4,0.25,0.25893489295495287,0.2,0.1151031661290779,8930.666347456976,-373.9764145966152
15,0.4,0.25,0.202554913480245,0.2,0.0663707740332602,9005.683855587477,-385.12735493686046
16,0.4,0.25,0.21977421813772843,0.2,0.09561604358981017,9065.526078118857,-376.84613959741
17,0.4,0.25,0.24179974306959723,0.2,0.1026807697199102,9047.834309961878,-364.9319583045783
18,0.4,0.25,0.25414033017571896,0.2,0.09925439970339264,8967.084931646761,-370.4678966884478
19,0.4,0.25,0.23072723747346638,0.2,0.0960587375766376,9185.880790456926,-369.38301130056857
20,0.4,0.25,0.22183535125044448,0.2,0.08873604932716866,9202.146382017454,-374.954220072073
1,0.4,0.25,2.530222560200436,0.3,5.848278193656531,6235.401529017608,-351.4288790742245
2,0.4,0.25,0.3692765715508592,0.3,0.2021006778190558,8434.984546657777,-362.66765004350145
3,0.4,0.25,3.0570765804865756,0.3,7.0817778314249145,6221.8776056658535,-330.0284333111458
4,0.4,0.25,4.029320414278351,0.3,8.249664650856708,6179.358441666005,-328.0572520140247
5,0.4,0.25,0.3512203160560856,0.3,0.20666281288442706,8529.149792077147,-391.82202417950987
6,0.4,0.25,0.36895317891643353,0.3,0.170616359865923,8412.034840876899,-396.3316896578118
7,0.4,0.25,5.279750797147974,0.3,9.582005430164578,6054.094329428456,-334.67896628280437
8,0.4,0.25,0.3528932013268066,0.3,0.17857157496781179,8417.662670536813,-383.7926522707129
9,0.4,0.25,4.563834316898945,0.3,8.33625012542191,6035.249314364209,-364.74709359667315
10,0.4,0.25,0.36107607126621344,0.3,0.19890827684310075,8437.039432680847,-378.6072622215635
11,0.4,0.25,0.37957059364118834,0.3,0.17921033896263944,8341.49742544417,-392.5778114786016
12,0.4,0.25,0.31603124622716017,0.3,0.17630647377161576,8641.230761677483,-391.0604704097035
13,0.4,0.25,0.3616717826982819,0.3,0.18591193748367435,8452.23830682813,-386.746667473574
14,0.4,0.25,0.39407436646116706,0.3,0.18969089548595097,8222.877519584319,-391.87726689316594
15,0.4,0.25,5.070736017495079,0.3,7.58971098285752,5840.38656207122,-336.89713873964865
16,0.4,0.25,0.4324733304893656,0.3,0.1878812567898491,8090.490769479993,-396.7088824114345
17,0.4,0.25,0.36965736521242415,0.3,0.1908604417863445,8307.77909122551,-393.6619583426773
18,0.4,0.25,3.5303217088776573,0.3,7.354382449985393,6144.149000474445,-326.8910033625125
19,0.4,0.25,1.932412455737029,0.3,3.224130962012237,6227.736360713963,-376.91888277816975
20,0.4,0.25,0.4482342321308541,0.3,0.17200505091339027,8027.918053042413,-371.26970758133507
1,0.4,0.5,0.11574158253322765,0.1,0.011653777820308546,9694.664521262943,-259.29176819077077
2,0.4,0.5,0.07678767495139463,0.1,0.006906660050923324,9442.764821266592,-258.54154588679444
3,0.4,0.5,0.09447801132630373,0.1,0.009527536402095348,9732.674621380746,-259.3338816440263
4,0.4,0.5,0.0798564261105623,0.1,0.006576077771410304,9562.810549942527,-262.1877843068313
5,0.4,0.5,0.11656133986118788,0.1,0.01242692877689975,9783.696529698827,-259.70145574638275
6,0.4,0.5,0.09349869546761826,0.1,0.009563325226518309,9665.60824481797,-259.34890286551763
7,0.4,0.5,0.08236490054668442,0.1,0.007496736605745879,9601.205773443522,-268.0256652715851
8,0.4,0.5,0.10905061666332135,0.1,0.010082754651490914,9594.136278084978,-267.44254631902345
9,0.4,0.5,0.0751212661320575,0.1,0.007102862086553388,9615.04588618624,-259.5775672744189
10,0.4,0.5,0.1081393615683366,0.1,0.009975482892032934,9637.453427032884,-269.4459294588428
11,0.4,0.5,0.1395079623454817,0.1,0.014441956070113003,9732.895406501295,-265.68586936022734
12,0.4,0.5,0.11051276345334654,0.1,0.010837153204002232,9768.953835644312,-252.51643707363007
13,0.4,0.5,0.07592420861479182,0.1,0.0074564477591146025,9634.787804802012,-272.45097374669547
14,0.4,0.5,0.12429846200533148,0.1,0.012062803163280855,9611.11629139863,-266.68592069768283
15,0.4,0.5,0.09092834027289394,0.1,0.009960499097557692,9760.240699772063,-264.7563264726198
16,0.4,0.5,0.10844308997448755,0.1,0.010791823326813403,9717.732563613134,-269.84728888800817
17,0.4,0.5,0.092740795851195,0.1,0.008875325068993892,9708.146832358985,-268.90710273734817
18,0.4,0.5,0.12810062154478163,0.1,0.011655807586945888,9612.417943841627,-270.8728632341529
19,0.4,0.5,0.1041666308983091,0.1,0.012447102657085802,9840.911694184022,-270.9165530947962
20,0.4,0.5,0.0983926991552512,0.1,0.010007875242125583,9689.326052277296,-265.0229666855071
1,0.4,0.5,0.1558497785926476,0.2,0.010394204728267629,9041.565487757613,-293.78013370280655
2,0.4,0.5,0.2054365092810042,0.2,0.018157082334850836,9233.2444229985,-306.75286199198456
3,0.4,0.5,0.14343945628495752,0.2,0.011948972602933618,9284.021701181562,-308.00015378518367
4,0.4,0.5,0.1558754094170239,0.2,0.017354144540102985,9505.139972439076,-302.48129309068406
5,0.4,0.5,0.08483012633485625,0.2,0.007353254035371466,9261.640726450976,-288.2020288772909
6,0.4,0.5,0.008120003051194381,0.2,0.0011189716820154522,9268.728123042536,-272.6580361991213
7,0.4,0.5,0.15831099120182138,0.2,0.014017804306545369,9337.667372591874,-304.40048616926674
8,0.4,0.5,0.14905274562567117,0.2,0.014211580820747877,9374.361057554035,-292.4167001121209
9,0.4,0.5,0.040373767726510655,0.2,0.0033334046289995806,9265.102337249084,-296.01468205854826
10,0.4,0.5,0.055939170264431785,0.2,0.0043814752640976545,9184.296115993753,-298.87729814487045
11,0.4,0.5,0.17008169544161772,0.2,0.015261707174029823,9296.688782941095,-291.8806201166784
12,0.4,0.5,0.15585091189106695,0.2,0.015554013586965983,9325.18442746421,-299.11799698131836
13,0.4,0.5,0.2238552691129619,0.2,0.022356625956198233,9302.562386689884,-296.9066433179951
14,0.4,0.5,0.16485309300964157,0.2,0.016936266431947396,9380.839762358984,-298.3284076058427
15,0.4,0.5,0.07594628997316674,0.2,0.00569308945666062,9173.26482124277,-295.50833399551357
16,0.4,0.5,0.1364156502565497,0.2,0.009549312398732943,9220.518916018415,-303.7251662624102
17,0.4,0.5,0.19187535088539612,0.2,0.017331801488230863,9267.635342752863,-297.6022165077643
18,0.4,0.5,0.18233132789728068,0.2,0.019531682986921126,9367.192251734561,-292.23077477120046
19,0.4,0.5,0.11517782782127506,0.2,0.008542491926529953,9099.354189902957,-303.4092389070779
20,0.4,0.5,0.20227325133697394,0.2,0.02068719729526185,9381.884185824185,-303.13044542584385
1,0.4,0.5,0.21758791046511597,0.3,0.015260501620492356,9063.567424200437,-297.6449053993207
2,0.4,0.5,0.07163667360437734,0.3,0.005160604757217827,8959.938160391002,-281.4871070819088
3,0.4,0.5,0.10310039667130909,0.3,0.0066373847163104065,8966.078293993836,-308.9007400899591
4,0.4,0.5,0.009222148826909493,0.3,0.0010372672519019111,9223.729797897124,-303.6047329770071
5,0.4,0.5,0.06511562347857004,0.3,0.004113042676143945,8917.79612539216,-298.9457344529477
6,0.4,0.5,0.17222792082629446,0.3,0.01202093185124563,8943.213934696196,-313.72981269569163
7,0.4,0.5,0.04885101695047511,0.3,0.0035990610800449123,8906.442041048102,-302.9625722626258
8,0.4,0.5,0.07930060032348107,0.3,0.005724630281410686,8977.596835774935,-306.4136616621554
9,0.4,0.5,0.04156228253592664,0.3,0.002899527345852349,8965.244719361775,-296.2374269976069
10,0.4,0.5,0.14495992442402605,0.3,0.009190068050412389,8918.363733320974,-301.29360149092383
11,0.4,0.5,0.12456048132607118,0.3,0.007141060666646178,8894.41113310432,-313.07735934495315
12,0.4,0.5,0.206757475057221,0.3,0.012442713058708858,8893.982624219268,-308.9079063479659
13,0.4,0.5,0.11316361522472027,0.3,0.00665872313028423,8925.717540419797,-309.50720703343245
14,0.4,0.5,0.22025599810143337,0.3,0.01406652219334634,8839.929405311532,-311.74798630450096
15,0.4,0.5,0.025874584568254498,0.3,0.0020126599897441534,8941.468086542935,-297.434193031836
16,0.4,0.5,0.07439588176823089,0.3,0.006001070740824981,9086.586033055954,-302.8015838686023
17,0.4,0.5,0.019782981675383875,0.3,0.0016662029329359864,9005.320766831866,-306.7297016815613
18,0.4,0.5,0.17182051231585171,0.3,0.011806894448377622,9001.765601716179,-323.2366333137346
19,0.4,0.5,0.05913028312478644,0.3,0.0032515509795929547,8829.864321454537,-313.1806648828382
20,0.4,0.5,0.12137232091520633,0.3,0.007215494243067432,8879.444456084415,-294.8014492791076
