Sim,F_true,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
8,0.2,0.1,0.09787298623751219,0.3,0.2964673806730393,1.0,0.9526843976690721,9949.157970890052,-4728.369213848398
9,0.2,0.1,0.09726843644972621,0.3,0.3109085684859346,1.0,1.0346713105079737,9978.648110433052,-4742.727502056531
10,0.2,0.1,0.09633911340733788,0.3,0.2974048093621933,1.0,0.9926301819508575,10014.050626573195,-4714.380498261391
11,0.2,0.1,0.10073436845236441,0.3,0.31724695692527255,1.0,0.989545137716223,9972.749321424153,-4721.500934847926
12,0.2,0.1,0.09233536838070429,0.3,0.2837605037986689,1.0,1.0322229445095787,10017.919385634956,-4727.089469907771
13,0.2,0.1,0.09820350840189512,0.3,0.2558261280555512,1.0,0.9026893888181265,10099.189030997477,-4730.250112393902
14,0.2,0.1,0.09885826179442642,0.3,0.3165516403844611,1.0,1.0061878298715254,10027.224434258602,-4717.0542526222525
15,0.2,0.1,0.09756535857801374,0.3,0.2882602323536872,1.0,0.9787493211137527,9953.916976287957,-4728.509438432954
16,0.2,0.1,0.09443224963584462,0.3,0.2864308326868444,1.0,1.0141624588476557,10023.57102551788,-4746.001815647471
17,0.2,0.1,0.1047348348260974,0.3,0.3012775401305363,1.0,0.988324756956268,9952.459142537024,-4762.0888535197155
18,0.2,0.1,0.09312127252502937,0.3,0.2975769486333159,1.0,0.9694466487016572,9928.858967715843,-4699.0890182859275
19,0.2,0.1,0.09458331573910231,0.3,0.28890006380978733,1.0,0.9905106846007885,10069.705788076557,-4741.932438419041
20,0.2,0.1,0.08961259812886477,0.3,0.28642565165000144,1.0,1.0937739908410147,10158.705984069775,-4725.9162973300245
1,0.2,0.1,0.09899565368237744,0.3,0.29487789745263315,1.5,1.4675087213721416,10004.899615499562,-5070.003881315488
2,0.2,0.1,0.09192228110727599,0.3,0.30109221760044513,1.5,1.6371192801760313,10040.897884846632,-5104.330145766502
3,0.2,0.1,0.09476888083567324,0.3,0.2878697491909104,1.5,1.5268259445062877,10079.595907846711,-5104.445223076873
4,0.2,0.1,0.0992892798618347,0.3,0.2813507064958284,1.5,1.4318825721598305,9998.027099766068,-5107.60696087193
5,0.2,0.1,0.09783113391499869,0.3,0.2740479031997318,1.5,1.5290895737927854,10012.91234495236,-5089.170575509555
6,0.2,0.1,0.10061247243348084,0.3,0.2840594592586833,1.5,1.4215326389778014,9923.558496416455,-5102.897305755201
7,0.2,0.1,0.10055776757308253,0.3,0.3197529590747623,1.5,1.427884534372504,9874.009936874481,-5112.538781045376
8,0.2,0.1,0.11212372167132263,0.3,0.318240832504373,1.5,1.2878157270582244,9776.817538277492,-5054.043544408313
9,0.2,0.1,0.09740757062957771,0.3,0.2968824104092988,1.5,1.5281423732489365,9973.70339039119,-5090.674740515029
10,0.2,0.1,0.10110133451388088,0.3,0.3033899797352433,1.5,1.4350671769538152,9884.843462179415,-5108.161428020974
11,0.2,0.1,0.10031885034476089,0.3,0.33004371553157186,1.5,1.4670086266819806,9922.016348094772,-5095.888348540465
12,0.2,0.1,0.09643646737641368,0.3,0.30387193412801194,1.5,1.507876558507189,9982.393134713864,-5093.137971694355
13,0.2,0.1,0.09428431387478614,0.3,0.29899741105021,1.5,1.566321215665993,10017.184911974078,-5066.477944147133
14,0.2,0.1,0.10285960726701578,0.3,0.26793007537148855,1.5,1.3558529183295727,10053.655806651037,-5059.022035753969
15,0.2,0.1,0.10124779729534078,0.3,0.29380047675956594,1.5,1.4432803362849254,9992.760282454597,-5084.035265972316
16,0.2,0.1,0.09752904620565728,0.3,0.30186015130057364,1.5,1.4806049851415921,9976.876981593306,-5079.821742832496
17,0.2,0.1,0.10259990687246674,0.3,0.27274212043950985,1.5,1.3416171174661613,10026.544133110488,-5098.945630829956
18,0.2,0.1,0.09508033464786657,0.3,0.284301875003435,1.5,1.5653865974499497,10123.469521713665,-5087.835836179596
19,0.2,0.1,0.09296448610411724,0.3,0.2825300264865417,1.5,1.5715923610879663,9989.70179338899,-5102.612988132538
20,0.2,0.1,0.09737729136725722,0.3,0.29343034651103583,1.5,1.4754382827827754,10014.221404190477,-5080.9189767633425
1,0.2,0.25,0.22773593849147336,0.1,0.09358492312349122,0.5,0.41172470186836585,10064.04399585096,-5852.786823137354
2,0.2,0.25,0.23420721521052054,0.1,0.09544214629807458,0.5,0.47186912251510643,10115.183491978602,-5885.292037874753
3,0.2,0.25,0.22938418851399223,0.1,0.09230868390681994,0.5,0.4103076480359367,10134.215115011035,-5862.474818934761
4,0.2,0.25,0.26909594914642065,0.1,0.10912515722006934,0.5,0.448688995052689,9751.259083073763,-5855.574336058839
5,0.2,0.25,0.23014232293679712,0.1,0.08902308009037992,0.5,0.36400428204992336,10053.767863645264,-5862.082612035117
6,0.2,0.25,0.2327408879041062,0.1,0.09696700841305714,0.5,0.503566449447435,9989.796824691352,-5867.868483385262
7,0.2,0.25,0.22444650492848237,0.1,0.08971175837398136,0.5,0.4070102233108386,10131.159932892122,-5865.663634249147
8,0.2,0.25,0.23447014014784492,0.1,0.09534936817441915,0.5,0.40279832607334204,10111.269890930218,-5876.861341789387
9,0.2,0.25,0.24365877056049082,0.1,0.09857805800334085,0.5,0.5295791772905685,9954.445155116933,-5828.696949915238
10,0.2,0.25,0.24867193568057283,0.1,0.09947840984652986,0.5,0.3796865943546612,9983.784173162814,-5848.676284387452
11,0.2,0.25,0.2371357301644478,0.1,0.0935883954445812,0.5,0.3845604153814637,9943.830365375423,-5832.150221349348
12,0.2,0.25,0.2304452862159413,0.1,0.09548032039302588,0.5,0.46701510676432867,10007.977544411993,-5858.638851450183
13,0.2,0.25,0.2402404033751867,0.1,0.09727381488876741,0.5,0.5474187646132412,9913.262731952993,-5831.793309029766
14,0.2,0.25,0.23820931666577036,0.1,0.09698658179760489,0.5,0.4350867807175923,9979.992464437704,-5859.54393325848
15,0.2,0.25,0.23486083523575133,0.1,0.09813267454703915,0.5,0.49977420843601833,10057.321033256425,-5868.051362259554
16,0.2,0.25,0.2373727296652917,0.1,0.09667827857069651,0.5,0.3891082829174846,10080.259464931378,-5846.260935421751
17,0.2,0.25,0.24164131792269378,0.1,0.0962437829429143,0.5,0.3979070100081665,10008.93708820195,-5827.7951140192745
18,0.2,0.25,0.2459125662904273,0.1,0.09862725167202745,0.5,0.5439424028822177,9952.802302084983,-5872.778747628154
19,0.2,0.25,0.23495685688640114,0.1,0.09590760329481375,0.5,0.4883064959642192,9981.873887529666,-5848.299823860554
20,0.2,0.25,0.23240538007487443,0.1,0.09470454165644715,0.5,0.5964669405865787,10034.424651480176,-5864.138863019247
1,0.2,0.25,0.2398626481034667,0.1,0.09592830271167983,1.0,0.8871429763192804,10048.798918181981,-5839.531428250793
2,0.2,0.25,0.24190767630916854,0.1,0.09648987618172274,1.0,0.9764313328127066,9959.897586965992,-5883.2044699080225
3,0.2,0.25,0.24088134890986312,0.1,0.09383952524452153,1.0,0.7983913386632359,9957.068474597096,-5881.623585154477
4,0.2,0.25,0.2381628201911221,0.1,0.10000570354401407,1.0,1.0045185663246,10050.161170523803,-5887.317012120651
5,0.2,0.25,0.2311252546451909,0.1,0.09678596088020605,1.0,1.0065923667587273,9996.704925473887,-5835.9742799534215
6,0.2,0.25,0.23636047163292456,0.1,0.09532226906756615,1.0,0.9207220709014878,10017.552146576898,-5873.284692437641
7,0.2,0.25,0.2482887754775379,0.1,0.09468260925258323,1.0,0.7109687921706764,9982.488081955446,-5860.124727901805
8,0.2,0.25,0.2378782051677768,0.1,0.09691834673730779,1.0,0.8906301152639868,10050.607861334627,-5860.515746499266
9,0.2,0.25,0.2338438263395929,0.1,0.09317427857985892,1.0,0.8824958104758418,10055.74008197714,-5852.330083590102
10,0.2,0.25,0.23248501143561212,0.1,0.09347761446353353,1.0,0.9780200682993515,10053.967133755881,-5844.442644293627
11,0.2,0.25,0.22651833764139678,0.1,0.096564559228548,1.0,1.0873246752098609,10039.170915658273,-5845.483143330946
12,0.2,0.25,0.24187468856031424,0.1,0.09342458931159353,1.0,0.8599340081398923,9989.428356210148,-5862.102669674134
13,0.2,0.25,0.2338819420057437,0.1,0.09251980619242113,1.0,0.8623240934817191,10074.496912398066,-5885.59182578567
14,0.2,0.25,0.24089720262923978,0.1,0.09744533705426428,1.0,0.8738657699475391,10000.401576310958,-5857.084812869794
15,0.2,0.25,0.2258375726561855,0.1,0.0887238794755716,1.0,0.7927599914298086,10131.720853894174,-5887.057829144307
16,0.2,0.25,0.24285241074460415,0.1,0.0961911607413036,1.0,0.7890802184841677,10093.285907364032,-5872.146549576486
17,0.2,0.25,0.24009751816873212,0.1,0.09726499431807815,1.0,0.9276599788657843,9881.92181010835,-5863.060767793252
18,0.2,0.25,0.2372562269907903,0.1,0.09904240257132584,1.0,0.9994794086434912,9970.660082424241,-5855.483987106265
19,0.2,0.25,0.24034130825344946,0.1,0.09820275048649836,1.0,0.9734852030714523,10074.962203850342,-5834.502657564222
20,0.2,0.25,0.2401542905350683,0.1,0.09777302895273876,1.0,1.1325795749612746,10037.395954037405,-5854.3850450723585
1,0.2,0.25,0.24118475509066079,0.1,0.09807246978084272,1.5,1.442566110789237,10074.091072484589,-5881.484708371148
2,0.2,0.25,0.23720113427350087,0.1,0.09567636443510051,1.5,1.5365697917209802,10077.074231559473,-5836.409017180191
3,0.2,0.25,0.22990556796906841,0.1,0.09360664371108864,1.5,1.4077424863903754,10061.190051864269,-5845.545202086486
